source,work_id,title,model,prompt,negative_prompt,steps,scale,sampler,width,height,image_url
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 1229B44F,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,standing",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p5.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 1229B44F,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,standing",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p6.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 1229B44F,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,standing",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p7.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 4BDE2A90,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,m leg",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p8.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 4BDE2A90,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,m leg",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p9.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 4BDE2A90,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,high kick",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p10.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 4BDE2A90,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,high kick",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p11.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 4BDE2A90,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,blush,miniskirt,white panties,camel toe,high kick",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p12.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 1229B44F,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,surprised,embarrassed,blush,miniskirt,no panties,white panties around thighs,ass,standing,boy,pov,white panties around thighs",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p13.webp
aitag.win,146734183,ソラ・ハレワタール　パンチラ2,NovelAI Diffusion V4.5 1229B44F,"nsfw,1girl,master piece,official style,anime coloring,game cg,bang dream! style:,very aesthetic,masterpiece,no text|Yabuki kentaro style:|sss.gridman style:|go-toubun no hanayome style:,ground,best quality,amazing quality,very aesthetic,absurdres,simple background,girl,sora harewataru,hirogaru sky! precure,surprised,embarrassed,blush,angry,miniskirt,no panties,covering pussy by hand,white panties around thighs,standing,boy,pov,white panties around thighs",,,,,,,https://ai-img.10118899.xyz/NAI/256752/146734183_p14.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,mirror maiden genshin impact cosplay,hood down,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p0.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,cryo cicin mage genshin impact cosplay,hood down,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p1.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,electro cicin mage genshin impact cosplay,hood down,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p2.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,cryo cicin mage genshin impact cosplay,hood on,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p3.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,electro cicin mage genshin impact cosplay,hood down,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p4.webp
aitag.win,146961657,九条,NovelAI Diffusion V4.5 4BDE2A90,"anime illustration,clean dark background,masterpiece,best quality,year 2024,artist:dawalixi,artist:ebifurya,year 2024,artist:enkyo_yuuichirou,artist:mochizuki_kei,artist:ciloranko,artist:shanyao_jiang_tororo,very aesthetic,masterpiece,no text girl,kujou saragenshin impact,mirror maiden genshin impact cosplay,hood down,target#cosplay,embarrassed,half-lidded eyes",,,,,,,https://ai-img.10118899.xyz/NAI/117741081/146961657_p5.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,+++",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p0.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,+++",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p1.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,+++",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p2.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,+++",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p3.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,flying_sweatdrops in air",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p4.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,flying_sweatdrops in air",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p5.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,flying_sweatdrops in air",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p6.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,flying_sweatdrops in air",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p7.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,^^^ expression",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p8.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,^^^ expression",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p9.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,^^^ expression",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p10.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,^^^ expression",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p11.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,fucked silly,rolling eyes,ahegao,o mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p12.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,fucked silly,rolling eyes,ahegao,o mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p13.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,fucked silly,rolling eyes,ahegao,o mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p14.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,fucked silly,rolling eyes,ahegao,o mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p15.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,eyes opened widely,constricted pupils",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p16.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,eyes opened widely,constricted pupils",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p17.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,eyes opened widely,constricted pupils",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p18.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,eyes opened widely,constricted pupils",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p19.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,dead eyes,emotionless,aimless eyes looking at air,no spirit",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p20.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,dead eyes,emotionless,aimless eyes looking at air,no spirit",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p21.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,dead eyes,emotionless,aimless eyes looking at air,no spirit",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p22.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,dead eyes,emotionless,aimless eyes looking at air,no spirit",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p23.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,embarrassed,wavy_mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p24.webp
aitag.win,146919380,Diverse expressions,NovelAI Diffusion V4.5 4BDE2A90,"honjou_raita,murata_yuusuke,zunta,channelcaststation,cartoon style,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl posing in the middle of the view,dramatic view of girl's full body,legs cropped,standing still,very aesthetic,masterpiece,no text girl,slut cloth,sexy body,short straight blonde hair,glossy hair shine,blunt bangs,white skin,huge breasts,punk casual cloth,embarrassed,wavy_mouth",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/146919380_p25.webp
